root,course_listing,note,course,title,credits,level,restrictions,section_listing,section_note,section,days,instructor,bldg_and_rm,bldg,rm
root,course_listing,#,216-330,ORGANIZATIONS,3,U,; ; PREREQ: JR ST ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402; OR ENROL IN LC 403,section_listing,,Lc 401,MW,Miller,bldg_and_rm,BUS,N140
root,course_listing,#,216-330,ORGANIZATIONS,3,U,; ; PREREQ: JR ST ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402; OR ENROL IN LC 403,section_listing,e,Lc 402,M,Armstrong,bldg_and_rm,BUS,N116
root,course_listing,#,216-330,ORGANIZATIONS,3,U,; ; PREREQ: JR ST ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402; OR ENROL IN LC 403,section_listing,e,Lc 403,W,Armstrong,bldg_and_rm,BUS,S230
root,course_listing,#,216-330,ORGANIZATIONS,3,U,; ; PREREQ: JR ST ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402; OR ENROL IN LC 403,section_listing,,Ds 601,F,TA,bldg_and_rm,BUS,S263
root,course_listing,#,216-330,ORGANIZATIONS,3,U,; ; PREREQ: JR ST ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402; OR ENROL IN LC 403,section_listing,,Ds 602,F,TA,bldg_and_rm,BUS,S263
root,course_listing,#,216-330,ORGANIZATIONS,3,U,; ; PREREQ: JR ST ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402; OR ENROL IN LC 403,section_listing,,Ds 603,F,TA,bldg_and_rm,BUS,S263
root,course_listing,#,216-330,ORGANIZATIONS,3,U,; ; PREREQ: JR ST ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402; OR ENROL IN LC 403,section_listing,,Ds 604,F,TA,bldg_and_rm,BUS,S263
root,course_listing,#,216-330,ORGANIZATIONS,3,U,; ; PREREQ: JR ST ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402; OR ENROL IN LC 403,section_listing,,Ds 605,F,TA,bldg_and_rm,BUS,N110
root,course_listing,#,216-330,ORGANIZATIONS,3,U,; ; PREREQ: JR ST ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402; OR ENROL IN LC 403,section_listing,,Ds 606,F,TA,bldg_and_rm,BUS,N110
root,course_listing,#,216-330,ORGANIZATIONS,3,U,; ; PREREQ: JR ST ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402; OR ENROL IN LC 403,section_listing,,Ds 607,F,TA,bldg_and_rm,BUS,N110
root,course_listing,#,216-330,ORGANIZATIONS,3,U,; ; PREREQ: JR ST ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402; OR ENROL IN LC 403,section_listing,,Ds 608,F,TA,bldg_and_rm,BUS,N110
root,course_listing,,106-210,THE AFRICAN-AMERICAN NOVEL,3,U,; (HU&amp;) PREREQ: SOPH ST,section_listing,,Se 001,MWF,Ritacca,bldg_and_rm,MIT,361
root,course_listing,,660-128,MATERIALS OF THEORY II,2,U,; ; PREREQ: MUSIC 127(P) OR EQUIV ; ; MUST ENROL CONC IN SAME SE OF MUSIC 124 & 126,section_listing,,Se 001,TR,Heinrichs,bldg_and_rm,MUS,240
root,course_listing,,660-128,MATERIALS OF THEORY II,2,U,; ; PREREQ: MUSIC 127(P) OR EQUIV ; ; MUST ENROL CONC IN SAME SE OF MUSIC 124 & 126,section_listing,,Se 002,TR,Heinrichs,bldg_and_rm,MUS,240
root,course_listing,,660-140,CLASS VOICE,1-2,U,; (A) MAY BE RETAKEN TO MAX OF 4 CR. PREREQ: SOME KNOWLEDGE OF MUSIC HELPFUL BUT NOT REQUIRED; CONS INSTR ; (343) ;,section_listing,,Se 001,TR,Hooper,bldg_and_rm,MUS,320
root,course_listing,,660-150,BEGINNING GUITAR,3,U,; (A) MAY BE RETAKEN TO MAX OF 6 CR. PREREQ: NONE ; (345) ;,section_listing,,La 801,TR,Belfer,bldg_and_rm,MUS,180
root,course_listing,,660-150,BEGINNING GUITAR,3,U,; (A) MAY BE RETAKEN TO MAX OF 6 CR. PREREQ: NONE ; (345) ;,section_listing,,La 802,TR,Belfer,bldg_and_rm,MUS,180
root,course_listing,,660-150,BEGINNING GUITAR,3,U,; (A) MAY BE RETAKEN TO MAX OF 6 CR. PREREQ: NONE ; (345) ;,section_listing,,La 803,MW,Belfer,bldg_and_rm,MUS,180
root,course_listing,,660-150,BEGINNING GUITAR,3,U,; (A) MAY BE RETAKEN TO MAX OF 6 CR. PREREQ: NONE ; (345) ;,section_listing,,La 804,T,Belfer,bldg_and_rm,MUS,180
root,course_listing,,660-151,INTERMEDIATE GUITAR,3,U,; (A) MAY BE RETAKEN TO MAX OF 6 CR. PREREQ: MUSIC 150(345)(P); OR CONS INSTR ; (346) ;,section_listing,,La 801,MW,Belfer,bldg_and_rm,MUS,180
root,course_listing,,660-182,SYMPHONY ORCHESTRA,1,U,; ; MUSIC 182 & 082 MAY BE RETAKEN TO COMBINED MAX OF 10 SEM. PREREQ: MUSIC MAJOR; AUDITION; & CONS INSTR,section_listing,,La 973,TRF,DeutschDeutsch,bldg_and_rm,MUS,180MUS
root,course_listing,,660-211,GENERAL HISTORY OF WESTERN MUSIC I,3,U,; ; PREREQ: SOPH ST & 2 SEM OF MUSIC THEORY ; ; ENROL IN SECTION 001 & EITHER DS 601 OR 602,section_listing,,Se 001,MWF,Noonan,bldg_and_rm,MUS,240
root,course_listing,,660-211,GENERAL HISTORY OF WESTERN MUSIC I,3,U,; ; PREREQ: SOPH ST & 2 SEM OF MUSIC THEORY ; ; ENROL IN SECTION 001 & EITHER DS 601 OR 602,section_listing,,Ds 601,T,TA,bldg_and_rm,MUS,240
root,course_listing,,660-211,GENERAL HISTORY OF WESTERN MUSIC I,3,U,; ; PREREQ: SOPH ST & 2 SEM OF MUSIC THEORY ; ; ENROL IN SECTION 001 & EITHER DS 601 OR 602,section_listing,,Ds 602,T,TA,bldg_and_rm,MUS,240
root,course_listing,,660-220,INTRODUCTION TO COMPUTERS AND MUSIC,3,U,; ; PREREQ: MUSIC MAJOR; PREVIOUS EXPERIENCE IN COMPUTERS & MUSIC; OR CONS INSTR,section_listing,e,Se 001,W,Yannay,bldg_and_rm,MUS,270
root,course_listing,,660-225,MATERIALS OF THEORY III,2,U,; ; CONC REG MUSIC 226 & 227. PREREQ: MUSIC 124(P), 126(P), & 128(P),section_listing,,Se 001,MF,Heinrichs,bldg_and_rm,MUS,320
root,course_listing,,660-225,MATERIALS OF THEORY III,2,U,; ; CONC REG MUSIC 226 & 227. PREREQ: MUSIC 124(P), 126(P), & 128(P),section_listing,,Se 002,MF,Heinrichs,bldg_and_rm,MUS,320
root,course_listing,,660-226,AURAL THEORY III,1,U,; ; CONC REG MUSIC 225 & 227. PREREQ: MUSIC 124(P), 126(P), & 128(P),section_listing,,Se 001,MF,Burmeister,bldg_and_rm,MUS,230
root,course_listing,,660-226,AURAL THEORY III,1,U,; ; CONC REG MUSIC 225 & 227. PREREQ: MUSIC 124(P), 126(P), & 128(P),section_listing,,Se 002,TR,Day,bldg_and_rm,MUS,230
root,course_listing,,106-215,INTRODUCTION TO BLACK SOCIAL AND CULTURAL TRADITIONS,3,U,; (SS&amp;) PREREQ: NONE,section_listing,,Se 001,TR,Aborampah,bldg_and_rm,MIT,361
root,course_listing,#,660-227,KEYBOARD HARMONY III,1,U,; (229) CONC REG SAME SECTION MUSIC 225 & 226. PREREQ: MUSIC 124(P), 126(P), & 128(P),section_listing,,Se 001,W,Nelson-Raney,bldg_and_rm,MUS,270
root,course_listing,#,660-227,KEYBOARD HARMONY III,1,U,; (229) CONC REG SAME SECTION MUSIC 225 & 226. PREREQ: MUSIC 124(P), 126(P), & 128(P),section_listing,,Se 002,F,Cucunato,bldg_and_rm,MUS,270
root,course_listing,,660-244,BASIC DICTION IN SINGING,1,U,; ; PREREQ: SOPH ST & CONS INSTR,section_listing,,Se 001,TR,Acad Staff,bldg_and_rm,MUS,360
root,course_listing,,660-267,ENSEMBLE-BRASS,1-2,U,; ; MAY BE RETAKEN FOR CR. PREREQ: CONS INSTR,section_listing,,La 801,MW,Hartman,bldg_and_rm,MUS,260
root,course_listing,,660-271,JAZZ ENSEMBLE,1,U,; (A) MAY BE RETAKEN TO MAX OF 10 CR. PREREQ: CONS INSTR,section_listing,,La 801,TR,Hanrahan,bldg_and_rm,MUS,150
root,course_listing,,106-220,INTRODUCTION TO STATISTICS IN AFRICOLOGY,3,U,; ; PREREQ: MATH 105(P) OR 106(P) OR SCORE LEVEL 20 ON MATH PLACEMENT EXAM,section_listing,,Se 001,TR,Aborampah,bldg_and_rm,MIT,361
root,course_listing,,106-220,INTRODUCTION TO STATISTICS IN AFRICOLOGY,3,U,; ; PREREQ: MATH 105(P) OR 106(P) OR SCORE LEVEL 20 ON MATH PLACEMENT EXAM,section_listing,e,Se 002,TR,Aborampah,bldg_and_rm,MIT,361
root,course_listing,,660-307,GENERAL HISTORY OF WESTERN MUSIC III,3,U,; ; PREREQ: JR ST, 3 SEM MUSIC THEORY, MUSIC 211(P) & 212(P) ; ; ENROL IN SECTION 001 AND EITHER DS 601 OR 602,section_listing,,Se 001,MWF,Noonan,bldg_and_rm,MUS,240
root,course_listing,,660-307,GENERAL HISTORY OF WESTERN MUSIC III,3,U,; ; PREREQ: JR ST, 3 SEM MUSIC THEORY, MUSIC 211(P) & 212(P) ; ; ENROL IN SECTION 001 AND EITHER DS 601 OR 602,section_listing,,Ds 601,R,TA,bldg_and_rm,MUS,240
root,course_listing,,660-307,GENERAL HISTORY OF WESTERN MUSIC III,3,U,; ; PREREQ: JR ST, 3 SEM MUSIC THEORY, MUSIC 211(P) & 212(P) ; ; ENROL IN SECTION 001 AND EITHER DS 601 OR 602,section_listing,,Ds 602,R,TA,bldg_and_rm,MUS,240
root,course_listing,,660-310,INTRODUCTION TO WORLD MUSICS,2,U/G,; (A) PREREQ: JR ST OR CONS INSTR,section_listing,e,Se 001,T,Schmid, W,bldg_and_rm,MUS,340
root,course_listing,,660-314,MUSIC OF THE 20TH CENTURY,3,U/G,; ; PREREQ: JR ST; MUSIC 211, 212, 307; 4 SEM MUSIC THEORY,section_listing,,Se 001,MWF,Noonan,bldg_and_rm,MUS,240
root,course_listing,,660-321,COUNTERPOINT,3,U,; ; PREREQ: MUSIC 225, 226,section_listing,,Se 001,MWF,Monhardt,bldg_and_rm,MUS,240
root,course_listing,,660-328,DIGITAL SYNTHESIS AND SYSTEMS II,3,U/G,; ; PREREQ: JR ST; MUSIC MAJOR; MUSIC 327(P); PREVIOUS EXPERIENCE IN COMPUTERS & MUSIC; OR CONS INSTR,section_listing,,Se 001,TR,Welstead,bldg_and_rm,MUS,B50
root,course_listing,,660-353,CONDUCTING,2,U,; (253) PREREQ: JR ST,section_listing,,Se 001,TR,Deutsch,bldg_and_rm,MUS,150
root,course_listing,,660-421,MATERIALS OF TWENTIETH CENTURY MUSIC,3,U/G,; ; PREREQ: JR ST & MUSIC 230(P),section_listing,e,Se 001,M,Welstead,bldg_and_rm,MUS,230
root,course_listing,,660-457,OPERA THEATRE,1-3,U/G,; ; @ 0N-3 CR. STUDENTS WHO ENROL FOR 0 CR WILL BE ASSESSED A 1-CR FEE BY THE UNIVERSITY. MAY BE RETAKEN TO MAX OF 4 SEM. PREREQ: CONS INSTR & MAJOR TEACHER,section_listing,e,La 801,TR,Hansen, SHansen, S,bldg_and_rm,MUS,175MUS
root,course_listing,,660-703,GRADUATE THEORY FOUNDATIONS,3,G,; ; PREREQ: GRAD ST; RECOM OF THEORY FACULTY,section_listing,e,Se 001,M,Yannay,bldg_and_rm,MUS,340
root,course_listing,,660-710,GRADUATE STUDIES IN MUSIC,3,G,; ; PREREQ: GRAD ST,section_listing,e,Se 001,T,Littman,bldg_and_rm,LIB,E280
root,course_listing,,106-265,PSYCHOLOGICAL EFFECTS OF RACISM,3,U,; (SS&amp;) PREREQ: SOPH ST,section_listing,,Se 001,TR,Smith,bldg_and_rm,HLT,180
root,course_listing,,106-265,PSYCHOLOGICAL EFFECTS OF RACISM,3,U,; (SS&amp;) PREREQ: SOPH ST,section_listing,e,Se 002,W,Austin,bldg_and_rm,BOL,B40
root,course_listing,,660-718,VIOLIN AND VIOLA PEDAGOGY LEVEL I,2,G,; ; PREREQ: GRAD ST OR CONS INSTR; MUSIC MAJOR ; ; ENROL IN SE 001 & LA 801,section_listing,,Se 001,W,Acad Staff,bldg_and_rm,MUS,230
root,course_listing,,660-722,CELLO PEDAGOGY LEVEL I,2,G,; ; PREREQ: GRAD ST OR CONS INSTR ; ; ENROL IN SE 001 & LA 801,section_listing,e,Se 001,R,Acad Staff,bldg_and_rm,MUS,240
root,course_listing,,660-782,SYMPHONY ORCHESTRA,1,G,; ; PREREQ: GRAD ST & CONS INSTR,section_listing,,La 973,TRF,DeutschDeutsch,bldg_and_rm,MUS,180MUS
root,course_listing,,660-783,CHAMBER ORCHESTRA,1,G,; ; FOR MUSIC MAJORS WHO MEET AUDITION REQUIREMENTS. PREREQ: GRAD ST & CONS INSTR,section_listing,,La 901,W,Deutsch,bldg_and_rm,MUS,150
root,course_listing,,660-788,SYMPHONY BAND,1,G,; ; FOR MUSIC MAJORS WITH ADVANCED PLAYING EXPERIENCE. PREREQ: GRAD ST & CONS INSTR,section_listing,,La 961,MFR,Dvorak,bldg_and_rm,MUS,180MUS
root,course_listing,,660-789,WIND ENSEMBLE,1,G,; ; FOR MUSIC MAJORS WITH ADVANCED PLAYING EXPERIENCE. PREREQ: GRAD ST & CONS INSTR,section_listing,,La 962,MFW,DvorakDvorak,bldg_and_rm,MUS,180MUS
root,course_listing,,660-795,CONCERT CHORALE,1,G,; ; MAY BE RETAKEN TO COMBINED MAX OF 6 SEM. PREREQ: GRAD ST; AUDITION & CONS INSTR,section_listing,,La 964,MWF,Hansen, S,bldg_and_rm,MUS,280
root,course_listing,,660-806,CHAMBER MUSIC MASTER CLASS,1,G,; ; MAY BE REPEATED TO MAX OF 4 CR. PREREQ: GRAD ST; ADMIS TO ICM, WRIT CONS DIRECTOR OF ICM,section_listing,,La 801,F,Faculty,bldg_and_rm,MUS,175
root,course_listing,,666-260,MAKING MUSIC CONNECTIONS WITH CHILDREN,3,U,; (A) PREREQ: ADMIS TO SCHOOL OF EDUC,section_listing,,Se 001,MW,Kindall Smith,bldg_and_rm,MUS,340
root,course_listing,,666-260,MAKING MUSIC CONNECTIONS WITH CHILDREN,3,U,; (A) PREREQ: ADMIS TO SCHOOL OF EDUC,section_listing,,Se 002,MW,Kindall Smith,bldg_and_rm,MUS,340
root,course_listing,,666-260,MAKING MUSIC CONNECTIONS WITH CHILDREN,3,U,; (A) PREREQ: ADMIS TO SCHOOL OF EDUC,section_listing,e,Se 003,R,Garthee,bldg_and_rm,MUS,340
root,course_listing,,666-351,MUSIC INSTRUMENT LAB,2,U,; ; PREREQ: MUSIC 345 OR 346; MUSIC EDUC/THERAPY MAJORS ONLY,section_listing,,La 801,TR,Emmons,bldg_and_rm,MUS,340
root,course_listing,,106-300,URBAN VIOLENCE,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 001,TR,Van Horne,bldg_and_rm,BOL,281
root,course_listing,,666-450,FIELD EXPERIENCE IN MUSIC EDUCATION II,1,U,; ; PREREQ: ADMIS TO TEACHER CERTIFICATION PROG OF THE SCHOOL OF FINE ARTS, & MUS ED 350 ; ; MUST ENROL CONC IN MUS ED 460 OR 461 OR 463,section_listing,,Se 001,T,Kindall Smith,bldg_and_rm,MUS,360
root,course_listing,,666-460,TEACHING ELEMENTARY GENERAL MUSIC,3,U,; (380) PREREQ: ADMIS TO TEACHER CERT PROG IN SCHOOL OF FINE ARTS. NOT APPROVED FOR GRAD CR ; ; OFFERED IN FALL SEM ONLY,section_listing,e,Se 001,MW,Kindall Smith,bldg_and_rm,MUS,360
root,course_listing,,666-461,TEACHING SECONDARY GENERAL MUSIC,2,U,; (381) PREREQ: ADMIS TO TEACHER CERT PROG OF SCHOOL OF FINE ARTS. NOT APPROVED FOR GRAD CR ; ; OFFERED FALL SEM ONLY,section_listing,,Se 001,TR,Emmons,bldg_and_rm,MUS,360
root,course_listing,,666-463,TEACHING INSTRUMENTAL MUSIC: SECONDARY,2,U,; (383) PREREQ: ADMIS TO TEACHER CERTIFICATION PROG IN SCHOOL OF FINE ARTS,section_listing,,Se 001,MW,Emmons,bldg_and_rm,MUS,360
root,course_listing,,666-479,SEMINAR IN STUDENT TEACHING,1,U,; ; PREREQ: ELIGIBILITY FOR STUDENT TEACHING & DEPT RECOM. NOT APPROVED FOR GRADUATE CR ; ; MUS ED 477, 478 & 479 TOGETHER MUST TOTAL 10 CR,section_listing,,Se 001,R,Emmons,bldg_and_rm,MUS,360
root,course_listing,,666-479,SEMINAR IN STUDENT TEACHING,1,U,; ; PREREQ: ELIGIBILITY FOR STUDENT TEACHING & DEPT RECOM. NOT APPROVED FOR GRADUATE CR ; ; MUS ED 477, 478 & 479 TOGETHER MUST TOTAL 10 CR,section_listing,,Se 002,R,Kindall Smith,bldg_and_rm,MUS,360
root,course_listing,,106-312,THE CHURCH IN AFRICAN-AMERICAN LIFE,3,U,; ; PREREQ: JR ST,section_listing,e,Se 001,W,Rogers,bldg_and_rm,END,177
root,course_listing,#,664-024,FUNDAMENTALS OF SAXOPHONE,1,U,; ; REPEAT OF LEVEL ONLY BY PRIOR CONS INSTR. PREREQ: MUSIC MAJOR; AUDITION PRINCIPAL INSTRUMENT; OR CONS INSTR,section_listing,,La 801,T,Hanrahan,bldg_and_rm,MUS,271
root,course_listing,#,664-032,FUNDAMENTALS OF TRUMPET OR CORNET,1,U,; ; REPEAT OF LEVEL ONLY BY PRIOR CONS INSTR. PREREQ: MUSIC MAJOR; AUDITION PRINCIPAL INSTRUMENT; OR CONS INSTR,section_listing,,La 801,T,Hartman,bldg_and_rm,MUS,260
root,course_listing,,106-362,PHILOSOPHY AND THOUGHT IN THE AFROWORLD II,3,U,; ; PREREQ: JR ST; ONE COURSE IN POL SCI OR PHILOS OR CONS INSTR,section_listing,,Se 001,MWF,Mbalia, a,bldg_and_rm,BUS,S191
root,course_listing,#,664-051,FUNDAMENTALS OF PERCUSSION,1,U,; ; REPEAT OF LEVEL ONLY BY PRIOR CONS INSTR. PREREQ: MUSIC MAJOR; AUDITION PRINCIPAL INSTRUMENT; OR CONS INSTR,section_listing,,La 801,F,Burda,bldg_and_rm,MUS,150
root,course_listing,,106-412,BLACKS AND THE UNITED STATES CONSTITUTION,3,U,; ; PREREQ: JR ST & ONE COURSE IN EITHER POL SCI OR AFRICOL,section_listing,e,Se 001,R,Lanier,bldg_and_rm,PHY,151
root,course_listing,#,216-335,VISUAL SYSTEM DEVELOPMENT,3,U,; ; PREREQ: SOPH ST; A GRADE OF C OR BETTER IN BUS ADM 235(P) ; ; ENROL IN LC 401 & ANY DS 601-603; OR ENROL IN LC 402 & EITHER DS 604 OR 605,section_listing,,Lc 401,TR,Rothenberger,bldg_and_rm,BUS,S151
root,course_listing,#,216-335,VISUAL SYSTEM DEVELOPMENT,3,U,; ; PREREQ: SOPH ST; A GRADE OF C OR BETTER IN BUS ADM 235(P) ; ; ENROL IN LC 401 & ANY DS 601-603; OR ENROL IN LC 402 & EITHER DS 604 OR 605,section_listing,e,Lc 402,T,Rothenberger,bldg_and_rm,BUS,S151
root,course_listing,#,216-335,VISUAL SYSTEM DEVELOPMENT,3,U,; ; PREREQ: SOPH ST; A GRADE OF C OR BETTER IN BUS ADM 235(P) ; ; ENROL IN LC 401 & ANY DS 601-603; OR ENROL IN LC 402 & EITHER DS 604 OR 605,section_listing,,Ds 601,F,TA,bldg_and_rm,BUS,N234
root,course_listing,#,216-335,VISUAL SYSTEM DEVELOPMENT,3,U,; ; PREREQ: SOPH ST; A GRADE OF C OR BETTER IN BUS ADM 235(P) ; ; ENROL IN LC 401 & ANY DS 601-603; OR ENROL IN LC 402 & EITHER DS 604 OR 605,section_listing,,Ds 602,F,TA,bldg_and_rm,BUS,N234
root,course_listing,#,216-335,VISUAL SYSTEM DEVELOPMENT,3,U,; ; PREREQ: SOPH ST; A GRADE OF C OR BETTER IN BUS ADM 235(P) ; ; ENROL IN LC 401 & ANY DS 601-603; OR ENROL IN LC 402 & EITHER DS 604 OR 605,section_listing,,Ds 603,F,TA,bldg_and_rm,BUS,N234
root,course_listing,#,216-335,VISUAL SYSTEM DEVELOPMENT,3,U,; ; PREREQ: SOPH ST; A GRADE OF C OR BETTER IN BUS ADM 235(P) ; ; ENROL IN LC 401 & ANY DS 601-603; OR ENROL IN LC 402 & EITHER DS 604 OR 605,section_listing,e,Ds 604,T,TA,bldg_and_rm,BUS,N219
root,course_listing,#,216-335,VISUAL SYSTEM DEVELOPMENT,3,U,; ; PREREQ: SOPH ST; A GRADE OF C OR BETTER IN BUS ADM 235(P) ; ; ENROL IN LC 401 & ANY DS 601-603; OR ENROL IN LC 402 & EITHER DS 604 OR 605,section_listing,e,Ds 605,T,TA,bldg_and_rm,BUS,N219
root,course_listing,,106-414,THE BLACK WOMAN IN AMERICA, AFRICA, AND THE CARIBBEAN,3,U,; ; PREREQ: JR ST,section_listing,e,Se 001,R,Mbalia, D,bldg_and_rm,BOL,B40
root,course_listing,#+,106-451,RITES OF PASSAGE IN BLACK SOCIETIES,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 001,W,Kirk,bldg_and_rm,HLT,190
root,course_listing,,156-101,INTRODUCTION TO ANTHROPOLOGY: HUMAN ORIGINS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606, 609; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,e,Se 001,T,Richards, P,bldg_and_rm,EMS,W119
root,course_listing,,156-101,INTRODUCTION TO ANTHROPOLOGY: HUMAN ORIGINS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606, 609; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Lc 401,MW,Arnold,bldg_and_rm,BOL,150
root,course_listing,,156-101,INTRODUCTION TO ANTHROPOLOGY: HUMAN ORIGINS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606, 609; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 601,M,TA,bldg_and_rm,BOL,277
root,course_listing,,156-101,INTRODUCTION TO ANTHROPOLOGY: HUMAN ORIGINS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606, 609; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 602,M,TA,bldg_and_rm,BOL,277
root,course_listing,,156-101,INTRODUCTION TO ANTHROPOLOGY: HUMAN ORIGINS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606, 609; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 603,M,TA,bldg_and_rm,BOL,277
root,course_listing,,156-101,INTRODUCTION TO ANTHROPOLOGY: HUMAN ORIGINS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606, 609; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 604,M,TA,bldg_and_rm,BOL,768B
root,course_listing,,156-101,INTRODUCTION TO ANTHROPOLOGY: HUMAN ORIGINS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606, 609; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 605,W,TA,bldg_and_rm,BOL,277
root,course_listing,,156-101,INTRODUCTION TO ANTHROPOLOGY: HUMAN ORIGINS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606, 609; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 606,W,TA,bldg_and_rm,BOL,768B
root,course_listing,,156-101,INTRODUCTION TO ANTHROPOLOGY: HUMAN ORIGINS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606, 609; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 607,W,TA,bldg_and_rm,BOL,B68
root,course_listing,,156-101,INTRODUCTION TO ANTHROPOLOGY: HUMAN ORIGINS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606, 609; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 608,F,TA,bldg_and_rm,BOL,768B
root,course_listing,,156-101,INTRODUCTION TO ANTHROPOLOGY: HUMAN ORIGINS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606, 609; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 609,F,TA,bldg_and_rm,BOL,277
root,course_listing,,156-102,INTRODUCTION TO ANTHROPOLOGY: CULTURE AND SOCIETY,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,e,Se 001,W,Ellman,bldg_and_rm,BOL,281
root,course_listing,,156-102,INTRODUCTION TO ANTHROPOLOGY: CULTURE AND SOCIETY,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Lc 401,TR,Aycock,bldg_and_rm,BOL,150
root,course_listing,,156-102,INTRODUCTION TO ANTHROPOLOGY: CULTURE AND SOCIETY,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 601,T,TA,bldg_and_rm,BOL,277
root,course_listing,,156-102,INTRODUCTION TO ANTHROPOLOGY: CULTURE AND SOCIETY,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 602,T,TA,bldg_and_rm,BOL,277
root,course_listing,,156-102,INTRODUCTION TO ANTHROPOLOGY: CULTURE AND SOCIETY,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 603,T,TA,bldg_and_rm,BOL,277
root,course_listing,,156-102,INTRODUCTION TO ANTHROPOLOGY: CULTURE AND SOCIETY,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 604,T,TA,bldg_and_rm,BOL,768B
root,course_listing,,156-102,INTRODUCTION TO ANTHROPOLOGY: CULTURE AND SOCIETY,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 605,R,TA,bldg_and_rm,BOL,277
root,course_listing,,156-102,INTRODUCTION TO ANTHROPOLOGY: CULTURE AND SOCIETY,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 606,R,TA,bldg_and_rm,CHM,169
root,course_listing,,156-102,INTRODUCTION TO ANTHROPOLOGY: CULTURE AND SOCIETY,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-606; OR ENROL IN LC 402 & EITHER DS 607 OR 608,section_listing,,Ds 607,R,TA,bldg_and_rm,BOL,B68
