root,course_listing,note,course,title,credits,level,restrictions,section_listing,section_note,section,days,instructor,hours,start,end
root,course_listing,#,584-201,MEDIA WRITING,3,U,; ; NOT OPEN FOR CR TO STUDENTS WITH CR IN MASSCOM 299 WITH SAME TITLE ("MEDIA WRITING"). PREREQ: SCORE OF AT LEAST 3 ON EPT OR GRADE OF AT LEAST B- IN EITHER ENGLISH 101(P) OR 112(P) ; ; ENROL IN LC 400 & ANY LA 801-810,section_listing,,La 809,W,Hutt,hours,1:30pm,3:20pm
root,course_listing,#,584-201,MEDIA WRITING,3,U,; ; NOT OPEN FOR CR TO STUDENTS WITH CR IN MASSCOM 299 WITH SAME TITLE ("MEDIA WRITING"). PREREQ: SCORE OF AT LEAST 3 ON EPT OR GRADE OF AT LEAST B- IN EITHER ENGLISH 101(P) OR 112(P) ; ; ENROL IN LC 400 & ANY LA 801-810,section_listing,,La 810,W,Ochal,hours,1:30pm,3:20pm
root,course_listing,#,584-203,NEWS REPORTING,3,U,; ; PREREQ: JMC 201(P),section_listing,,La 801,MW,Backes,hours,9:30am,11:20am
root,course_listing,#,584-203,NEWS REPORTING,3,U,; ; PREREQ: JMC 201(P),section_listing,,La 802,MW,McBride, J,hours,3:30pm,5:20pm
root,course_listing,#,584-203,NEWS REPORTING,3,U,; ; PREREQ: JMC 201(P),section_listing,,La 803,TR,Getto,hours,3:30pm,5:20pm
root,course_listing,,584-212,INTRODUCTION TO CORPORATE COMMUNICATION,3,U,; ; COUNTS AS A REPEAT OF MASSCOM 499 TAKEN IN SPRING 1997-98. PREREQ: NONE,section_listing,e,Se 001,M,Luljak,hours,5:30pm,8:10pm
root,course_listing,,103-657,PRINCIPLES OF ADULT EDUCATION,3,G,; ; PREREQ: GRAD ST OR CONS INSTR,section_listing,e,Se 001,T,Daley,hours,4:30pm,7:10pm
root,course_listing,,584-214,ADVERTISING IN AMERICAN SOCIETY,3,U,; (SS) PREREQ: NONE,section_listing,,Se 001,TR,McBride, G,hours,2:05pm,3:20pm
root,course_listing,,584-222,ADVERTISING COPYWRITING AND DESIGN,3,U,; ; PREREQ: JMC 201(P),section_listing,,La 801,TR,Crowder,hours,9:30am,10:45am
root,course_listing,,584-222,ADVERTISING COPYWRITING AND DESIGN,3,U,; ; PREREQ: JMC 201(P),section_listing,,La 802,TR,Crowder,hours,12:30pm,1:45pm
root,course_listing,#,584-224,PRINCIPLES OF PUBLIC RELATIONS,3,U,; (324) PREREQ: JMC 201(P),section_listing,,La 801,TR,Hill,hours,11:05am,12:20pm
root,course_listing,#,584-224,PRINCIPLES OF PUBLIC RELATIONS,3,U,; (324) PREREQ: JMC 201(P),section_listing,e,La 802,W,Olsen,hours,5:30pm,8:10pm
root,course_listing,,584-225,NATURE AND CULTURE IN THE INFORMATION AGE,3,U,; (HU) PREREQ: NONE,section_listing,,Se 001,TR,Backes,hours,2:05pm,3:20pm
root,course_listing,#,584-230,COPY EDITING,3,U,; (430) PREREQ: JMC 201(P),section_listing,,La 801,TR,Reader,hours,11:05am,12:20pm
root,course_listing,#,584-230,COPY EDITING,3,U,; (430) PREREQ: JMC 201(P),section_listing,,La 802,TR,Hill,hours,2:05pm,3:20pm
root,course_listing,#,584-231,PUBLICATION DESIGN,3,U,; (431) PREREQ: NONE,section_listing,,La 801,M,Gustavsson,hours,1:30pm,4:10pm
root,course_listing,#,584-231,PUBLICATION DESIGN,3,U,; (431) PREREQ: NONE,section_listing,e,La 802,T,Lauters,hours,4:30pm,7:10pm
root,course_listing,#,584-231,PUBLICATION DESIGN,3,U,; (431) PREREQ: NONE,section_listing,e,La 803,R,Reader,hours,4:30pm,7:10pm
root,course_listing,#,584-242,RADIO NEWS PREPARATION,3,U,; (351) PREREQ: JMC 201(P),section_listing,,La 801,TR,Haig,hours,11:05am,12:20pm
root,course_listing,#,584-242,RADIO NEWS PREPARATION,3,U,; (351) PREREQ: JMC 201(P),section_listing,e,La 802,W,Fleming,hours,4:30pm,7:10pm
root,course_listing,#,584-251,AUDIO PRODUCTION,3,U,; (325) PREREQ: NONE,section_listing,e,La 801,M,Tuveson,hours,4:30pm,7:10pm
root,course_listing,#,584-251,AUDIO PRODUCTION,3,U,; (325) PREREQ: NONE,section_listing,e,La 802,T,Tuveson,hours,4:30pm,7:10pm
root,course_listing,,584-297,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,#,584-306,FEATURE AND MAGAZINE ARTICLE WRITING,3,U,; ; PREREQ: JR ST; JMC 203(P), 224(324)(P) OR 242(351)(P); DECLARED JMC MAJOR/MINOR OR ENGLISH MAJOR,section_listing,,Se 001,TR,Getto,hours,2:05pm,3:20pm
root,course_listing,#,216-311,QUALITY AND PRODUCTIVITY IMPROVEMENT,3,U,; ; PREREQ: BUS ADM 210(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 SCHEDULED F 10/13 & F 11/17 FROM 10:00-NOON,section_listing,,Lc 401,MW,Radson,hours,,1:30pm
root,course_listing,#,216-311,QUALITY AND PRODUCTIVITY IMPROVEMENT,3,U,; ; PREREQ: BUS ADM 210(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 SCHEDULED F 10/13 & F 11/17 FROM 10:00-NOON,section_listing,e,Lc 402,M,Graf,hours,5:30pm,7:10pm
root,course_listing,#,216-311,QUALITY AND PRODUCTIVITY IMPROVEMENT,3,U,; ; PREREQ: BUS ADM 210(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 SCHEDULED F 10/13 & F 11/17 FROM 10:00-NOON,section_listing,,Ds 601,F,TA,hours,,8:30am
root,course_listing,#,216-311,QUALITY AND PRODUCTIVITY IMPROVEMENT,3,U,; ; PREREQ: BUS ADM 210(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 SCHEDULED F 10/13 & F 11/17 FROM 10:00-NOON,section_listing,,Ds 602,F,TA,hours,,9:30am
root,course_listing,#,216-311,QUALITY AND PRODUCTIVITY IMPROVEMENT,3,U,; ; PREREQ: BUS ADM 210(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 SCHEDULED F 10/13 & F 11/17 FROM 10:00-NOON,section_listing,,Ds 603,F,TA,hours,,9:30am
root,course_listing,#,216-311,QUALITY AND PRODUCTIVITY IMPROVEMENT,3,U,; ; PREREQ: BUS ADM 210(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 SCHEDULED F 10/13 & F 11/17 FROM 10:00-NOON,section_listing,,Ds 604,F,TA,hours,,10:30am
root,course_listing,#,216-311,QUALITY AND PRODUCTIVITY IMPROVEMENT,3,U,; ; PREREQ: BUS ADM 210(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 SCHEDULED F 10/13 & F 11/17 FROM 10:00-NOON,section_listing,,Ds 605,F,TA,hours,,10:30am
root,course_listing,#,216-311,QUALITY AND PRODUCTIVITY IMPROVEMENT,3,U,; ; PREREQ: BUS ADM 210(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 SCHEDULED F 10/13 & F 11/17 FROM 10:00-NOON,section_listing,,Ds 606,F,TA,hours,,11:30am
root,course_listing,#,216-311,QUALITY AND PRODUCTIVITY IMPROVEMENT,3,U,; ; PREREQ: BUS ADM 210(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 SCHEDULED F 10/13 & F 11/17 FROM 10:00-NOON,section_listing,,Ds 607,F,TA,hours,,12:30pm
root,course_listing,#,216-311,QUALITY AND PRODUCTIVITY IMPROVEMENT,3,U,; ; PREREQ: BUS ADM 210(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 SCHEDULED F 10/13 & F 11/17 FROM 10:00-NOON,section_listing,,Ds 608,F,TA,hours,,1:30pm
root,course_listing,#,216-311,QUALITY AND PRODUCTIVITY IMPROVEMENT,3,U,; ; PREREQ: BUS ADM 210(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 SCHEDULED F 10/13 & F 11/17 FROM 10:00-NOON,section_listing,e,Ds 609,M,TA,hours,7:15pm,8:15pm
root,course_listing,#,216-311,QUALITY AND PRODUCTIVITY IMPROVEMENT,3,U,; ; PREREQ: BUS ADM 210(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 SCHEDULED F 10/13 & F 11/17 FROM 10:00-NOON,section_listing,e,Ds 610,M,TA,hours,7:15pm,8:15pm
root,course_listing,#+,584-399,PRACTICUM IN MASS COMMUNICATION,3,U,; ; PREREQ: JR ST, DECLARED JCM MAJOR, & WRIT CONS DEPT CHAIR,section_listing,,Se 001,,Riggs,hours,,To be Arranged
root,course_listing,,584-497,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,#,584-504,CRITICAL AND EDITORIAL WRITING,3,U,; ; PREREQ: JR ST,section_listing,,Se 001,TR,Behrendt,hours,12:30pm,1:45pm
root,course_listing,#,584-505,RESEARCH FOR ADVERTISING, PUBLIC RELATIONS, AND JOURNALISM,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 001,TR,Bailey,hours,12:30pm,1:45pm
root,course_listing,,584-524,ADVERTISING AND PUBLIC RELATIONS CAMPAIGNS,3,U,; ; PREREQ: JR ST; JMC 222(P) OR 224(324)(P); DECLARED JMC MAJOR OR MINOR,section_listing,#,Se 001,TR,Hill,hours,3:30pm,4:45pm
root,course_listing,#,584-542,TELEVISION NEWS PREPARATION,3,U/G,; (352) PREREQ: JR ST; JMC 242(351)(P) & DECLARED JMC MAJOR OR MINOR; OR GRAD ST,section_listing,,La 801,MF,Zoromski,hours,10:00am,11:50am
root,course_listing,#,584-559,LAW OF MASS COMMUNICATION,3,U/G,; (459) PREREQ: JR ST,section_listing,,Se 001,TR,Pritchard,hours,9:30am,10:45am
root,course_listing,#,584-570,HISTORY OF MASS COMMUNICATION: PRINT MEDIA,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 001,TR,McBride, G,hours,11:05am,12:20pm
root,course_listing,,584-571,HISTORY OF MASS COMMUNICATION: BROADCAST MEDIA,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 001,W,Grow,hours,1:30pm,4:10pm
root,course_listing,,103-687,ADULT EDUCATION METHODS AND PROCEDURES,3,U/G,; ; PREREQ: JR ST; AD LDSP 657 OR CONS INSTR,section_listing,e,Se 001,W,Orndorff,hours,4:30pm,7:10pm
root,course_listing,,584-642,TELEVISION NEWSROOM MANAGEMENT,3,U,; ; PREREQ: JR ST; JMC 542(352)(P),section_listing,,Se 001,MF,Zoromski,hours,8:00am,9:50am
root,course_listing,#,584-661,SEMINAR IN MASS COMMUNICATION AND SOCIETY,3,U,; ; SATISFIES L&S SEMINAR & WRITING-INTENSIVE REQUIREMENTS. PREREQ: SR ST; DECLARED JMC MAJOR OR MINOR; GRADE OF C OR BETTER IN ENGLISH 102(P) OR SCORE 637 OR HIGHER ON EPT,section_listing,,Se 001,M,Bailey,hours,1:30pm,4:10pm
root,course_listing,#,584-661,SEMINAR IN MASS COMMUNICATION AND SOCIETY,3,U,; ; SATISFIES L&S SEMINAR & WRITING-INTENSIVE REQUIREMENTS. PREREQ: SR ST; DECLARED JMC MAJOR OR MINOR; GRADE OF C OR BETTER IN ENGLISH 102(P) OR SCORE 637 OR HIGHER ON EPT,section_listing,,Se 002,T,Riggs,hours,1:30pm,4:10pm
root,course_listing,#,584-661,SEMINAR IN MASS COMMUNICATION AND SOCIETY,3,U,; ; SATISFIES L&S SEMINAR & WRITING-INTENSIVE REQUIREMENTS. PREREQ: SR ST; DECLARED JMC MAJOR OR MINOR; GRADE OF C OR BETTER IN ENGLISH 102(P) OR SCORE 637 OR HIGHER ON EPT,section_listing,,Se 003,W,Oren,hours,1:30pm,4:10pm
root,course_listing,#,584-700,INTRODUCTION TO GRADUATE STUDY IN MASS COMMUNICATION,3,G,; (711) PREREQ: GRAD ST,section_listing,e,Se 001,W,Riggs,hours,4:30pm,7:10pm
root,course_listing,#,584-810,MASS MEDIA MARKET RESEARCH,3,G,; ; PREREQ: GRAD ST,section_listing,e,Se 001,T,Bailey,hours,5:30pm,8:10pm
root,course_listing,,584-835,POLITICS AND THE MASS MEDIA,3,G,; ; PREREQ: GRAD ST,section_listing,,Se 001,R,Pritchard,hours,1:30pm,4:10pm
root,course_listing,,524-103,ELEMENTARY LATIN I,4,U,; ; PREREQ: NONE,section_listing,,Se 001,MTWR,Monti,hours,,9:30am
root,course_listing,,524-201,INTERMEDIATE LATIN,3,U,; ; PREREQ: LATIN 104(R) OR 2 YRS HS LATIN,section_listing,,Se 001,MWF,Monti,hours,,11:30am
root,course_listing,,524-311,INTRODUCTION TO COLLEGE LATIN II,3,U,; ; PREREQ: LATIN 310(R),section_listing,,Se 001,MWF,Mulroy,hours,,9:30am
root,course_listing,,103-702,EDUCATIONAL ADMINISTRATION: A SURVEY OF THEORY AND PRACTICE,3,G,; (705) PREREQ: GRAD ST,section_listing,e,Se 001,T,Barnett,hours,4:30pm,7:10pm
root,course_listing,,525-101,INTRODUCTION TO LATINO STUDIES,3,U,; (SS&amp;) PREREQ: NONE,section_listing,e,Se 001,M,Tapia,hours,4:30pm,7:10pm
root,course_listing,,530-289,INTERNSHIP IN HUMANITIES, LOWER DIVISION,1-6,U,; ; ONE CR EARNED FOR 40 HRS WORK. RETAKABLE TO 6 CR MAX. PREREQ: INTRO COURSE IN HUMANITIES; 2.25 GPA; CONS SUPERVISING FACULTY MEMBER,section_listing,,Se 004,,Dindia,hours,,To be Arranged
root,course_listing,,530-291,PEER MENTORING AND TUTORING I,3,U,; (HU) PREREQ: SOPH ST; ENGLISH 102(P) OR EXEMPTION; FRESHMAN SCHOLARS OR HONORS SEMINAR; CONS PEER MENTORING PROG DIR,section_listing,,Se 001,TR,Acad Staff,hours,11:05am,12:20pm
root,course_listing,,530-297,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,530-391,INTERNSHIP IN PEER MENTORING AND TUTORING,1-3,U,; ; RETAKABLE ONCE, REGARDLESS OF CR EARNED. PREREQ: L&S HU 292(P); CONS PEER MENTORING PROG DIR,section_listing,,Se 001,,Faculty,hours,,To be Arranged
root,course_listing,,530-497,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,532-297,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,532-497,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,534-297,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,103-710,ORGANIZATIONAL CHANGE AND GROUP LEADERSHIP,3,G,; ; PREREQ: GRAD ST; AD LDSP 702 OR 657 OR CONS INSTR,section_listing,e,Se 001,T,Jasna,hours,4:30pm,7:10pm
root,course_listing,,103-710,ORGANIZATIONAL CHANGE AND GROUP LEADERSHIP,3,G,; ; PREREQ: GRAD ST; AD LDSP 702 OR 657 OR CONS INSTR,section_listing,e,Se 002,R,Robinson,hours,4:30pm,7:10pm
root,course_listing,,534-489,INTERNSHIP IN SOCIAL SCIENCES, UPPER DIVISION,1-6,U,; ; ONE CR EARNED FOR 40 HRS WORK. RETAKABLE TO 6 CR MAX. PREREQ: JR ST; 300-LEVEL OR ABOVE COURSE IN SOCIAL SCIENCES; 2.25 GPA; CONS SUPERVISING FACULTY MEMBER,section_listing,,Se 005,,Faculty,hours,,To be Arranged
root,course_listing,,534-497,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,540-110,INTRODUCTION TO INFORMATION SCIENCE,3,U,; ; PREREQ: NONE,section_listing,,Se 001,TR,Buchanan,hours,1:30pm,2:50pm
root,course_listing,#,540-150,INTRODUCTION TO INFORMATION RESOURCES ON THE INTERNET,3,U,; ; PREREQ: NONE,section_listing,,Se 001,MWF,Pickering,hours,,10:30am
root,course_listing,#,540-150,INTRODUCTION TO INFORMATION RESOURCES ON THE INTERNET,3,U,; ; PREREQ: NONE,section_listing,,Se 002,TR,Marthias,hours,11:30am,12:50pm
root,course_listing,#,540-150,INTRODUCTION TO INFORMATION RESOURCES ON THE INTERNET,3,U,; ; PREREQ: NONE,section_listing,,Se 003,TR,Kopycki,hours,1:30pm,2:50pm
root,course_listing,#,540-150,INTRODUCTION TO INFORMATION RESOURCES ON THE INTERNET,3,U,; ; PREREQ: NONE,section_listing,e,Se 004,M,Marthias,hours,6:00pm,8:40pm
root,course_listing,,540-210,FOUNDATIONS OF UNIVERSITY LIBRARY RESEARCH,3,U,; (HU) PREREQ: NONE,section_listing,,Se 001,TR,Schoeller,hours,8:05am,9:20am
root,course_listing,,103-712,SUPERVISING INSTRUCTIONAL PERSONNEL,3,G,; ; PREREQ: GRAD ST; AD LDSP 702 OR CONS INSTR,section_listing,e,Se 001,W,Ziegler,hours,7:30pm,10:10pm
root,course_listing,,540-310,HUMAN FACTORS IN INFORMATION SEEKING AND USE,3,U,; ; PREREQ: L&I SCI 110(C),section_listing,e,Se 001,T,Oyarce,hours,6:00pm,8:40pm
root,course_listing,,540-410,DATABASE INFORMATION RETRIEVAL SYSTEMS,3,U,; ; PREREQ: L&I SCI 330(P),section_listing,e,Se 001,W,Zhang,hours,6:30pm,9:10pm
root,course_listing,,540-495,INFORMATION INTERNSHIP,3,U,; ; PREREQ: 24 CR IN THE IR MAJOR,section_listing,,Se 105,,Buchanan,hours,,To be Arranged
root,course_listing,,540-495,INFORMATION INTERNSHIP,3,U,; ; PREREQ: 24 CR IN THE IR MAJOR,section_listing,,Se 109,,Fong,hours,,To be Arranged
root,course_listing,,540-495,INFORMATION INTERNSHIP,3,U,; ; PREREQ: 24 CR IN THE IR MAJOR,section_listing,,Se 116,,Wolfram,hours,,To be Arranged
root,course_listing,,540-495,INFORMATION INTERNSHIP,3,U,; ; PREREQ: 24 CR IN THE IR MAJOR,section_listing,,Se 117,,Xie,hours,,To be Arranged
root,course_listing,,540-495,INFORMATION INTERNSHIP,3,U,; ; PREREQ: 24 CR IN THE IR MAJOR,section_listing,,Se 118,,Zhang,hours,,To be Arranged
root,course_listing,,540-510,INTRODUCTION TO REFERENCE SERVICES AND RESOURCES,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 001,M,Dimitroff,hours,5:30pm,8:10pm
root,course_listing,,540-520,MANAGING LIBRARY COLLECTIONS,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 001,R,Sweetland,hours,1:30pm,4:10pm
root,course_listing,,540-520,MANAGING LIBRARY COLLECTIONS,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 002,W,Sweetland,hours,5:30pm,8:10pm
root,course_listing,#,540-530,INTRODUCTION TO BIBLIOGRAPHIC CONTROL OF LIBRARY MATERIALS,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 002,R,Lee,hours,5:30pm,8:10pm
root,course_listing,,540-540,MANAGEMENT OF LIBRARIES AND INFORMATION SERVICES,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 001,T,Watson-Boone,hours,1:30pm,4:20pm
root,course_listing,,540-540,MANAGEMENT OF LIBRARIES AND INFORMATION SERVICES,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 002,T,Watson-Boone,hours,6:30pm,9:10pm
root,course_listing,,540-550,INTRODUCTION TO INFORMATION SCIENCE,3,U/G,; ; PREREQ: JR ST,section_listing,w,Se 001,S,Xie,hours,9:00am,11:40am
root,course_listing,,540-615,INFORMATION AND RECORDS MANAGEMENT,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 001,R,Larsen,hours,6:30pm,9:10pm
root,course_listing,,103-732,THE POLITICAL CONTEXT OF SCHOOLS,3,G,; ; PREREQ: GRAD ST; AD LDSP 702 OR CONS INSTR,section_listing,e,Se 001,R,Barnett,hours,4:30pm,7:10pm
root,course_listing,#,540-632,MICROCOMPUTERS FOR INFORMATION RESOURCES MANAGEMENT,3,U/G,; ; PREREQ: JR ST & CONS INSTR ; ; ENROL IN LC 401 & EITHER LA 801 OR 802,section_listing,e,La 801,T,Wolfram,hours,,7:30pm
root,course_listing,#,540-632,MICROCOMPUTERS FOR INFORMATION RESOURCES MANAGEMENT,3,U/G,; ; PREREQ: JR ST & CONS INSTR ; ; ENROL IN LC 401 & EITHER LA 801 OR 802,section_listing,e,La 802,T,Wolfram,hours,8:30pm,9:25pm
root,course_listing,,540-648,LIBRARY MATERIALS FOR CHILDREN,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 001,T,Greever,hours,5:30pm,8:10pm
root,course_listing,#,540-690,SCHOOL LIBRARY PRACTICUM,3,U/G,; ; PREREQ: JR ST; SCHOOL LIBRARY MEDIA CERT PROG STUDENTS ONLY; L&I SCI 510(P), 520(P), & 530(P),section_listing,,Se 105,,Buchanan,hours,,To be Arranged
root,course_listing,#+,540-710,ELECTRONIC NETWORKING AND INFORMATION SERVICES,3,G,; ; PREREQ: GRAD ST; L&I SCI 510(P), 550(P) OR CONS INSTR,section_listing,,Se 001,W,Wolfram,hours,1:30pm,4:10pm
root,course_listing,#+,540-742,ADVANCED USE OF MICROCOMPUTERS IN LIBRARY & INFORMATION MANAGEMENT,3,G,; ; PREREQ: GRAD ST; L&I SCI 632(P) & 774(P) OR CONS INSTR,section_listing,,Se 001,M,Wolfram,hours,1:30pm,4:10pm
root,course_listing,+,540-757,LIBRARY SERVICES FOR CHILDREN AND YOUNG ADULTS,3,G,; ; PREREQ: GRAD ST AND L&I SCI 648 OR 658,section_listing,e,Se 001,M,Greever,hours,5:30pm,8:10pm
root,course_listing,#+,540-774,ONLINE INFORMATION RETRIEVAL,3,G,; ; PREREQ: GRAD ST; L&I SCI 510(P), 530(P), 550(C) ; ; ENROL IN LC 401 & EITHER LA 801 OR 802,section_listing,e,La 801,R,Dimitroff,hours,7:10pm,8:30pm
root,course_listing,#+,540-774,ONLINE INFORMATION RETRIEVAL,3,G,; ; PREREQ: GRAD ST; L&I SCI 510(P), 530(P), 550(C) ; ; ENROL IN LC 401 & EITHER LA 801 OR 802,section_listing,e,La 802,R,Dimitroff,hours,8:40pm,10:00pm
root,course_listing,+,540-775,MODERN ARCHIVES ADMINISTRATION,3,G,; ; NOT OPEN TO STUDENTS WITH CR IN HIST 775 WHICH IS IDENTICAL TO L&I SCI 775. PREREQ: GRAD ST & CONS INSTR,section_listing,e,Se 001,T,Spanner,hours,4:45pm,7:25pm
root,course_listing,,103-752,LEGAL ASPECTS OF EDUCATIONAL ADMINISTRATION,3,G,; ; PREREQ: GRAD ST; AD LDSP 702 OR CONS INSTR,section_listing,e,Se 001,R,Weigelt,hours,4:30pm,7:10pm
root,course_listing,#+,540-782,INFORMATION SYSTEMS: ANALYSIS AND DESIGN,3,G,; ; PREREQ: GRAD ST; L&I SCI 510(P), 530(P) & 550(P); L&I SCI 632(P) OR CONS INSTR,section_listing,,Se 001,R,Zhang,hours,9:30am,12:10pm
root,course_listing,#+,540-790,FIELDWORK IN ARCHIVES AND MANUSCRIPTS,1-3,G,; ; MAY BE REPEATED FOR TOTAL OF 3 CR. PREREQ: GRAD ST; L&I SCI 510, 540; L&I SCI 775 OR HIST 775; CONS INSTR,section_listing,,Se 108,,Ericson,hours,,To be Arranged
root,course_listing,#+,540-888,CANDIDATE FOR DEGREE,1@,G,; ; @ ENROL FOR 1 CR; FEE ASSESSED FOR 1 CR. STUDENT SCHEDULE WILL SHOW 1N CR; THIS WILL BE CHANGED TO 0 CR FOR GRADE REPORT & PERMANENT RECORD. PREREQ: GRAD ST,section_listing,,Se 001,,Faculty,hours,,To be Arranged
root,course_listing,#+,540-990,FIELDWORK IN LIBRARY AND INFORMATION SCIENCE SERVICES,1-3,G,; ; MAY BE REPEATED TO MAX OF 6 CR WITH CONS ADVISER. PREREQ: GRAD ST; L&I SCI 510(P), 520(P), 530(P), 540(P) & 550(P); CONS INSTR,section_listing,,Se 104,,Aman,hours,,To be Arranged
root,course_listing,#+,540-990,FIELDWORK IN LIBRARY AND INFORMATION SCIENCE SERVICES,1-3,G,; ; MAY BE REPEATED TO MAX OF 6 CR WITH CONS ADVISER. PREREQ: GRAD ST; L&I SCI 510(P), 520(P), 530(P), 540(P) & 550(P); CONS INSTR,section_listing,,Se 105,,Buchanan,hours,,To be Arranged
root,course_listing,#+,540-990,FIELDWORK IN LIBRARY AND INFORMATION SCIENCE SERVICES,1-3,G,; ; MAY BE REPEATED TO MAX OF 6 CR WITH CONS ADVISER. PREREQ: GRAD ST; L&I SCI 510(P), 520(P), 530(P), 540(P) & 550(P); CONS INSTR,section_listing,,Se 107,,Dimitroff,hours,,To be Arranged
