metadata,nomenc,nomenc name,nom-item,nom-item code,desc,desc lang
metadata,nomenc,Agency,nom-item,TEN-T EA,Forvaltningsorganet for Det Transeuropæiske Transportnet (TEN-T EA),da
metadata,nomenc,Agency,nom-item,TEN-T EA,Exekutivagentur für das transeuropäische Verkehrsnetz (TEN-T EA),de
metadata,nomenc,Agency,nom-item,TEN-T EA,Εκτελεστικός Οργανισμός του Διευρωπαϊκού Δικτύου Μεταφορών (TEN-T EA),el
metadata,nomenc,Agency,nom-item,TEN-T EA,Agencia Ejecutiva de la Red Transeuropea de Transporte ((TEN-T EA),es
metadata,nomenc,Agency,nom-item,TEN-T EA,Üleeuroopalise Transpordivõrgu Rakendusamet (TEN-T EA),et
metadata,nomenc,Agency,nom-item,TEN-T EA,Euroopan laajuisen liikenneverkon toimeenpanovirasto (TEN-T EA),fi
metadata,nomenc,Agency,nom-item,TEN-T EA,Europska agencija za upravljanje operativnom suradnjom na vanjskim granicama (FRONZEX),hr
metadata,nomenc,Agency,nom-item,TEN-T EA,A Transzeurópai Közlekedési Hálózatok Végrehajtó Hivatala (TEN-T EA),hu
metadata,nomenc,Agency,nom-item,TEN-T EA,Agenzia esecutiva per la rete transeuropea di trasporto (TEN-T EA),it
metadata,nomenc,Agency,nom-item,TEN-T EA,Transeuropinio transporto tinklo vykdomoji įstaiga (TEN-T VĮ),lt
metadata,nomenc,Agency,nom-item,TEN-T EA,Eiropas Transporta tīkla izpildaģentūra (TEN-T EA),lv
metadata,nomenc,Agency,nom-item,TEN-T EA,Aġenzija Eżekuttiva tan-Netwerk Trans-Ewropew tat-Trasport (TEN-T EA),mt
metadata,nomenc,Agency,nom-item,TEN-T EA,Uitvoerend Agentschap voor het trans-Europees vervoersnetwerk (TEN-T EA),nl
metadata,nomenc,Agency,nom-item,TEN-T EA,Agencja Wykonawcza ds. Transeuropejskiej Sieci Transportowej (TEN-T EA),pl
metadata,nomenc,Agency,nom-item,TEN-T EA,Agência de Execução da Rede Transeuropeia de Transportes (TEM‑T EA),pt
metadata,nomenc,Agency,nom-item,TEN-T EA,Agenția Executivă pentru Rețeaua Transeuropeană de Transport (TEN-T EA),ro
metadata,nomenc,Agency,nom-item,TEN-T EA,Výkonná agentúra pre transeurópsku dopravnú sieť (TEN-T EA),sk
metadata,nomenc,Agency,nom-item,TEN-T EA,Izvajalska agencija za vseevropsko prometno omrežje (TEN–T EA),sl
metadata,nomenc,Agency,nom-item,TEN-T EA,Genomförandeorganet för det transeuropeiska transportnätet (TEN-T EA),sv
metadata,nomenc,Agency,nom-item,EIOPA,European Insurance and Occupational Pensions Authority (EIOPA),en
metadata,nomenc,Agency,nom-item,EIOPA,Autorité européenne des assurances et des pensions professionnelles (AEAPP),fr
metadata,nomenc,Agency,nom-item,EIOPA,Европейски орган за застраховане и професионално пенсионно осигуряване (EIOPA),bg
metadata,nomenc,Agency,nom-item,EIOPA,Evropský orgán pro pojišťovnictví a zaměstnanecké penzijní pojištění (EIOPA),cs
metadata,nomenc,Agency,nom-item,EIOPA,Den Europæiske Tilsynsmyndighed for Forsikrings- og Arbejdsmarkedspensionsordninger,da
metadata,nomenc,Agency,nom-item,EIOPA,Europäische Aufsichtsbehörde für das Versicherungswesen und die betriebliche Altersversorgung (EIOPA),de
metadata,nomenc,Agency,nom-item,EIOPA,Ευρωπαϊκή Αρχή Ασφαλίσεων και Επαγγελματικών Συντάξεων (EIOPA),el
metadata,nomenc,Agency,nom-item,EIOPA,Autoridad Europea de Seguros y Pensiones de Jubilación (AESPJ),es
metadata,nomenc,Agency,nom-item,EIOPA,Euroopa Järelevalveasutus (Euroopa Kindlustus- ja Tööandjapensionide Järelevalve),et
metadata,nomenc,Agency,nom-item,EIOPA,Euroopan vakuutus- ja lisäeläkeviranomainen (EIOPA),fi
metadata,nomenc,Agency,nom-item,EIOPA,Europski institut za ravnopravnost spolova (EIGE),hr
metadata,nomenc,Agency,nom-item,EIOPA,Európai Biztosítás- és Foglalkoztatóinyugdíj-felügyeleti Hatóság (EIOPA),hu
metadata,nomenc,Agency,nom-item,EIOPA,Autorità europea delle assicurazioni e delle pensioni aziendali e professionali ,it
metadata,nomenc,Agency,nom-item,EIOPA,Europos draudimo ir profesinių pensijų institucija (EIOPA),lt
metadata,nomenc,Agency,nom-item,EIOPA,Eiropas Apdrošināšanas un aroda pensiju iestāde (EAAPI),lv
metadata,nomenc,Agency,nom-item,EIOPA,Awtorità Ewropea tal-Assigurazzjoni u l-Pensjonijiet tax-Xogħol (EIOPA),mt
metadata,nomenc,Agency,nom-item,EIOPA,Europese Autoriteit voor verzekeringen en bedrijfspensioenen (Eiopa),nl
metadata,nomenc,Agency,nom-item,EIOPA,Europejski Urząd Nadzoru Ubezpieczeń i Pracowniczych Programów Emerytalnych (EIOPA),pl
metadata,nomenc,Agency,nom-item,EIOPA,Autoridade Europeia dos Seguros e Pensões de Reforma (EIOPA),pt
metadata,nomenc,Agency,nom-item,EIOPA,Autoritatea europeană pentru asigurări și pensii ocupaționale (EIOPA),ro
metadata,nomenc,Agency,nom-item,EIOPA,Európsky orgán pre poisťovníctvo a dôchodkové poistenie zamestnancov (EIOPA),sk
metadata,nomenc,Agency,nom-item,EIOPA,Evropski organ za zavarovanja in poklicne pokojnine (EIOPA),sl
metadata,nomenc,Agency,nom-item,EIOPA,Europeiska försäkrings- och tjänstepensionsmyndigheten (Eiopa),sv
metadata,nomenc,Agency,nom-item,EBA,European Banking Authority (EBA),en
metadata,nomenc,Agency,nom-item,EBA,Autorité bancaire européenne (ABE),fr
metadata,nomenc,Agency,nom-item,EBA,Европейски банков орган (ЕБО),bg
metadata,nomenc,Agency,nom-item,EBA,Evropský orgán pro bankovnictví (EBA),cs
metadata,nomenc,Agency,nom-item,EBA,Den Europæiske Banktilsynsmyndighed (EBA),da
metadata,nomenc,Agency,nom-item,EBA,Europäische Bankenaufsichtsbehörde (EBA),de
metadata,nomenc,Agency,nom-item,EBA,Ευρωπαϊκή Αρχή Τραπεζών (ΕΑΤ),el
metadata,nomenc,Agency,nom-item,EBA,Autoridad Bancaria Europea (ABE),es
metadata,nomenc,Agency,nom-item,EBA,Euroopa Järelevalveasutus (Euroopa Pangandusjärelevalve),et
metadata,nomenc,Agency,nom-item,EBA,Euroopan pankkiviranomainen (EPV),fi
metadata,nomenc,Agency,nom-item,EBA,Europska agencija za GNSS (GSA),hr
metadata,nomenc,Agency,nom-item,EBA,Európai Bankhatóság (EBH),hu
metadata,nomenc,Agency,nom-item,EBA,Autorità bancaria europea ,it
metadata,nomenc,Agency,nom-item,EBA,Europos bankininkystės institucija (EBI),lt
metadata,nomenc,Agency,nom-item,EBA,Eiropas Banku iestāde (EBI),lv
metadata,nomenc,Agency,nom-item,EBA,Awtorità Bankarja Ewropea (ABE),mt
metadata,nomenc,Agency,nom-item,EBA,Europese Bankautoriteit (EBA),nl
metadata,nomenc,Agency,nom-item,EBA,Europejski Urząd Nadzoru Bankowego (EUNB),pl
metadata,nomenc,Agency,nom-item,EBA,Autoridade Bancária Europeia (EBA),pt
metadata,nomenc,Agency,nom-item,EBA,Autoritatea Bancară Europeană (ABE),ro
metadata,nomenc,Agency,nom-item,EBA,Európsky orgán pre bankovníctvo (EBA),sk
metadata,nomenc,Agency,nom-item,EBA,Evropski bančni organ (EBA),sl
metadata,nomenc,Agency,nom-item,EBA,Europeiska bankmyndigheten (EBA),sv
metadata,nomenc,Agency,nom-item,ESMA,European Securities and Markets Authority (ESMA),en
metadata,nomenc,Agency,nom-item,ESMA,Autorité européenne des marchés financiers (AEMF),fr
metadata,nomenc,Agency,nom-item,ESMA,Европейски орган за ценни книжа и пазари (ESMA),bg
metadata,nomenc,Agency,nom-item,ESMA,Evropský orgán pro cenné papíry a trhy (ESMA),cs
metadata,nomenc,Agency,nom-item,ESMA,Den Europæiske Værdipapirtilsynsmyndighed,da
metadata,nomenc,Agency,nom-item,ESMA,Europäische Wertpapier- und Marktaufsichtsbehörde (ESMA),de
metadata,nomenc,Agency,nom-item,ESMA,Ευρωπαϊκή Αρχή Κινητών Αξιών και Αγορών (ΕΑΚΑΑ),el
metadata,nomenc,Agency,nom-item,ESMA,Autoridad Europea de Mercados y Valores (AEMV),es
metadata,nomenc,Agency,nom-item,ESMA,Euroopa Järelevalveasutus (Euroopa Väärtpaberiturujärelevalve),et
metadata,nomenc,Agency,nom-item,ESMA,Euroopan arvopaperimarkkinaviranomainen (ESMA),fi
metadata,nomenc,Agency,nom-item,ESMA,Zajedničko poduzeće za inicijativu za inovativne lijekove (IMI),hr
metadata,nomenc,Agency,nom-item,ESMA,Európai Értékpapír-piaci Hatóság (ESMA),hu
metadata,nomenc,Agency,nom-item,ESMA,Autorità europea degli strumenti finanziari e dei mercati,it
metadata,nomenc,Agency,nom-item,ESMA,Europos vertybinių popierių ir rinkų institucija (ESMA),lt
metadata,nomenc,Agency,nom-item,ESMA,Eiropas Vērtspapīru un tirgu iestāde (EVTI),lv
metadata,nomenc,Agency,nom-item,ESMA,Awtorità Ewropea dwar it-Titoli u s-Swieq (ESMA),mt
metadata,nomenc,Agency,nom-item,ESMA,Europese Autoriteit voor effecten en markten (ESMA),nl
metadata,nomenc,Agency,nom-item,ESMA,Europejski Urząd Nadzoru Giełd i Papierów Wartościowych (ESMA),pl
metadata,nomenc,Agency,nom-item,ESMA,Autoridade Europeia dos Valores Mobiliários e dos Mercados (ESMA),pt
metadata,nomenc,Agency,nom-item,ESMA,Autoritatea europeană pentru valori mobiliare și piețe (ESMA),ro
metadata,nomenc,Agency,nom-item,ESMA,Európsky orgán pre cenné papiere a trhy (ESMA),sk
metadata,nomenc,Agency,nom-item,ESMA,Evropski organ za vrednostne papirje in trge (ESMA),sl
metadata,nomenc,Agency,nom-item,ESMA,Europeiska värdepappers- och marknadsmyndigheten (Esma),sv
metadata,nomenc,Agency,nom-item,EPPO,European Public Prosecutor's Office (EPPO),en
metadata,nomenc,Agency,nom-item,EPPO,Parquet européen,fr
metadata,nomenc,Agency,nom-item,EPPO,Европейска прокуратура (EPPO),bg
metadata,nomenc,Agency,nom-item,EPPO,Úřad evropského veřejného žalobce,cs
metadata,nomenc,Agency,nom-item,EPPO,Den Europæiske Anklagemyndighed (EPPO),da
metadata,nomenc,Agency,nom-item,EPPO,Europäische Staatsanwaltschaft,de
metadata,nomenc,Agency,nom-item,EPPO,Ευρωπαϊκή Εισαγγελία (EPPO),el
metadata,nomenc,Agency,nom-item,EPPO,Fiscalía Europea (OEPP),es
metadata,nomenc,Agency,nom-item,EPPO,Euroopa Prokuratuur (EPPO),et
metadata,nomenc,Agency,nom-item,EPPO,Euroopan syyttäjänvirasto (EPPO),fi
metadata,nomenc,Agency,nom-item,EPPO,Europsko zajedničko poduzeće za ITER — Fuzija za energiju,hr
metadata,nomenc,Agency,nom-item,EPPO,Európai Ügyészség,hu
metadata,nomenc,Agency,nom-item,EPPO,Procura europea ,it
metadata,nomenc,Agency,nom-item,EPPO,Europos prokuratūra (EPPO),lt
metadata,nomenc,Agency,nom-item,EPPO,Eiropas Prokuratūra (EPPO),lv
metadata,nomenc,Agency,nom-item,EPPO,Uffiċċju tal-Prosekutur Pubbliku Ewropew ,mt
metadata,nomenc,Agency,nom-item,EPPO,Europees openbaar ministerie (EPPO),nl
metadata,nomenc,Agency,nom-item,EPPO,Prokuratura Europejska,pl
metadata,nomenc,Agency,nom-item,EPPO,Procuradoria Europeia (EPPO),pt
metadata,nomenc,Agency,nom-item,EPPO,Parchetul European (EPPO),ro
metadata,nomenc,Agency,nom-item,EPPO,Európska prokuratúra (EPPO),sk
metadata,nomenc,Agency,nom-item,EPPO,Evropsko javno tožilstvo,sl
metadata,nomenc,Agency,nom-item,EPPO,Europeiska åklagarmyndigheten (EPPO),sv
metadata,nomenc,Agency,nom-item,EUROCONTROL,European Organisation for the Safety of Air Navigation (EUROCONTROL),en
metadata,nomenc,Agency,nom-item,EUROCONTROL,Organisation européenne pour la sécurité de la navigation aérienne (Eurocontrol),fr
metadata,nomenc,Agency,nom-item,EUROCONTROL,Европейска организация за безопасност на въздухоплаването (ЕВРОКОНТРОЛ),bg
metadata,nomenc,Agency,nom-item,EUROCONTROL,Evropská organizace pro bezpečnost letového provozu (Eurocontrol),cs
metadata,nomenc,Agency,nom-item,EUROCONTROL,Den Europæiske Organisation for Luftfartens Sikkerhed (EUROCONTROL),da
metadata,nomenc,Agency,nom-item,EUROCONTROL,Europäische Organisation für Flugsicherung (Eurocontrol),de
metadata,nomenc,Agency,nom-item,EUROCONTROL,Ευρωπαϊκός Οργανισμός για την Ασφάλεια της Αεροναυτιλίας (EUROCONTROL),el
metadata,nomenc,Agency,nom-item,EUROCONTROL,Organización Europea para la Seguridad de la Navegación Aérea (EUROCONTROL),es
metadata,nomenc,Agency,nom-item,EUROCONTROL,Euroopa Lennuliikluse Ohutuse Organisatsioon (EUROCONTROL),et
metadata,nomenc,Agency,nom-item,EUROCONTROL,Euroopan lennonvarmistusjärjestö (EUROCONTROL),fi
metadata,nomenc,Agency,nom-item,EUROCONTROL,Ured za usklađivanje na unutarnjem tržištu (OHIM),hr
metadata,nomenc,Agency,nom-item,EUROCONTROL,Európai Szervezet a Légi Közlekedés Biztonságáért (EUROCONTROL),hu
metadata,nomenc,Agency,nom-item,EUROCONTROL,Organizzazione europea per la sicurezza della navigazione aerea (EUROCONTROL),it
metadata,nomenc,Agency,nom-item,EUROCONTROL,Europos saugios oro navigacijos organizacija (EUROKONTROLĖ),lt
metadata,nomenc,Agency,nom-item,EUROCONTROL,Eiropas Aeronavigācijas drošības organizācija (Eirokontrole),lv
metadata,nomenc,Agency,nom-item,EUROCONTROL,Organizzazzjoni Ewropea għas-Sigurtà tan-Navigazzjoni bl-Ajru (EUROCONTROL),mt
metadata,nomenc,Agency,nom-item,EUROCONTROL,Europese Organisatie voor de Veiligheid van de Luchtvaart  (Eurocontrol) ,nl
metadata,nomenc,Agency,nom-item,EUROCONTROL,Europejska Organizacja ds. Bezpieczeństwa Żeglugi Powietrznej (EUROCONTROL),pl
metadata,nomenc,Agency,nom-item,EUROCONTROL,Organização Europeia para a Segurança da Navegação Aérea (Eurocontrol),pt
metadata,nomenc,Agency,nom-item,EUROCONTROL,Organizația Europeană pentru Siguranța Navigației Aeriene (EUROCONTROL),ro
metadata,nomenc,Agency,nom-item,EUROCONTROL,Európska organizácia pre bezpečnosť leteckej prevádzky (EUROCONTROL),sk
metadata,nomenc,Agency,nom-item,EUROCONTROL,Evropska organizacija za varnost zračne plovbe (EUROCONTROL),sl
metadata,nomenc,Agency,nom-item,EUROCONTROL,Europeiska organisationen för säkrare flygtrafiktjänst (Eurocontrol),,sv
metadata,nomenc,Agency,nom-item,eu.LISA,European Agency for the operational management of large-scale IT systems in the area of freedom, security and justice (eu.LISA),en
metadata,nomenc,Agency,nom-item,eu.LISA,Agence européenne pour la gestion opérationnelle des systèmes d’information à grande échelle au sein de l’espace de liberté, de sécurité et de justice (eu.LISA),fr
metadata,nomenc,Agency,nom-item,eu.LISA,Европейска агенция за оперативното управление на широкомащабни информационни системи в областта на свободата, сигурността и правосъдието (eu.LISA),bg
metadata,nomenc,Agency,nom-item,eu.LISA,Evropská agentura pro provozní řízení rozsáhlých informačních systémů v oblasti svobody, bezpečnosti a práva (eu-LISA),cs
metadata,nomenc,Agency,nom-item,eu.LISA,Agenturet for den Operationelle Forvaltning af Store It-systemer inden for Området Frihed, Sikkerhed og Retfærdighed,da
metadata,nomenc,Agency,nom-item,eu.LISA,Europäische Agentur für das Betriebsmanagement von IT-Großsystemen im Bereich Freiheit, Sicherheit und Recht (eu.LISA) ,de
metadata,nomenc,Agency,nom-item,eu.LISA,Οργανισμός για τη λειτουργική διαχείριση μεγάλων πληροφοριακών συστημάτων στον τομέα της ελευθερίας, ασφάλειας και δικαιοσύνης (eu.LISA),el
metadata,nomenc,Agency,nom-item,eu.LISA,Agencia para la Gestión Operativa de Sistemas Informáticos de Gran Magnitud en el Espacio de Libertad, Seguridad y Justicia (eu.LISA),es
metadata,nomenc,Agency,nom-item,eu.LISA,Vabadusel, turvalisusel ja õigusel rajaneva ala suuremahuliste IT-süsteemide operatiivjuhtimise amet (eu.LISA),et
metadata,nomenc,Agency,nom-item,eu.LISA,Vapauden, turvallisuuden ja oikeuden alueen laaja-alaisten tietojärjestelmien operatiivisesta hallinnoinnista vastaava eurooppalainen virasto (tietotekniikkavirasto, eu-LISA),fi
metadata,nomenc,Agency,nom-item,eu.LISA,Ured Zajednice za biljne sorte (CPVO),hr
metadata,nomenc,Agency,nom-item,eu.LISA,A szabadságon, a biztonságon és a jog érvényesülésén alapuló térség nagyméretű IT-rendszereinek üzemeltetési igazgatását végző európai ügynökség (eu.LISA),hu
metadata,nomenc,Agency,nom-item,eu.LISA,Agenzia per la gestione operativa dei sistemi di tecnologia dell’informazione su larga scala del settore della libertà, della sicurezza e della giustizia (eu.LISA),it
metadata,nomenc,Agency,nom-item,eu.LISA,Europos didelės apimties IT sistemų laisvės, saugumo ir teisingumo erdvėje operacijų valdymo agentūra (LISA),lt
metadata,nomenc,Agency,nom-item,eu.LISA,Eiropas Aģentūra lielapjoma IT sistēmu darbības pārvaldībai brīvības, drošības un tiesiskuma telpā (eu.LISA),lv
metadata,nomenc,Agency,nom-item,eu.LISA,Aġenzija Ewropea għat-tmexxija operattiva tas-sistemi tal-IT fuq skala kbira fl-ispazju ta’ libertà, sigurtà u ġustizzja  (eu.LISA),mt
metadata,nomenc,Agency,nom-item,eu.LISA,Agentschap voor het operationele beheer van grootschalige IT-systemen op het gebied van vrijheid, veiligheid en recht (eu-LISA) ,nl
metadata,nomenc,Agency,nom-item,eu.LISA,Europejska Agencja ds. Zarządzania Operacyjnego Wielkoskalowymi Systemami Informatycznymi w Przestrzeni Wolności, Bezpieczeństwa i Sprawiedliwości (eu.LISA),pl
metadata,nomenc,Agency,nom-item,eu.LISA,Agência Europeia para a gestão operacional de sistemas informáticos de grande escala no espaço de liberdade, segurança e justiça (eu.LISA),pt
metadata,nomenc,Agency,nom-item,eu.LISA,Agenția pentru gestionarea operațională a sistemelor informatice la scară largă în spațiul de libertate, securitate și justiție (eu. LISA),ro
metadata,nomenc,Agency,nom-item,eu.LISA,Európska agentúra na prevádzkové riadenie rozsiahlych informačných systémov v priestore slobody, bezpečnosti a spravodlivosti (eu.LISA),sk
metadata,nomenc,Agency,nom-item,eu.LISA,Evropska agencija za operativno upravljanje obsežnih informacijskih sistemov na področju svobode, varnosti in pravice (eu.LISA),sl
metadata,nomenc,Agency,nom-item,eu.LISA,Byrån för den operativa förvaltningen av storskaliga it-system inom området för frihet, säkerhet och rättvisa (eu.LISA),sv
metadata,nomenc,Program,nom-item,AGR,European Agricultural Guarantee Fund (after transfers between EAGF and EAFRD),en
metadata,nomenc,Program,nom-item,AGR,Fonds européen agricole de garantie (après transferts entre le FEAGA et le Feader),fr
metadata,nomenc,Program,nom-item,AGR,Европейски фонд за гарантиране на земеделието (след трансфери между ЕФГЗ и ЕЗФРСР),bg
metadata,nomenc,Program,nom-item,AGR,Evropský zemědělský záruční fond (po převodech mezi EZZF a EZFRV),cs
metadata,nomenc,Program,nom-item,AGR,Den Europæiske Garantifond for Landbruget (efter overførsler mellem EGFL og ELFUL),da
metadata,nomenc,Program,nom-item,AGR,Europäischer Garantiefonds für die Landwirtschaft (nach Mittelübertragungen zwischen dem EGFL und dem ELER),de
metadata,nomenc,Program,nom-item,AGR,Ευρωπαϊκό Γεωργικό Ταμείο Εγγυήσεων (μετά τις μεταφορές μεταξύ ΕΓΤE και ΕΓΤΑΑ),el
metadata,nomenc,Program,nom-item,AGR,Fondo Europeo Agrícola de Garantía (después de transferencias entre FEAGA y FEADER),es
